date,FlowInExNtv,FlowOutExNtv,netflow_btc,SplyExNtv
2025-01-22,32195.24050709,32608.9407985,-413.7002914100012,2950380.14652387
2025-01-23,32910.52821275,36388.11762832,-3477.5894155699934,2946902.5571083
2025-01-24,28688.42277012,30714.45513573,-2026.0323656100009,2944876.52474269
2025-01-25,18373.82543597,18193.7055884,180.11984757000027,2945056.64459026
2025-01-26,17629.77155058,18436.35686512,-806.5853145399997,2944250.05927572
2025-01-27,41516.28280604,40558.2065345,958.0762715399978,2945208.13554726
2025-01-28,28645.10195887,27698.4169144,946.6850444699994,2946154.82059173
2025-01-29,24847.53522561,24096.22779998,751.3074256300024,2946906.12801736
2025-01-30,29870.4331306,30569.6461121,-699.2129815000008,2946206.91503586
2025-01-31,29599.23287228,33295.63819245,-3696.405320170001,2942510.50971569
2025-02-01,18973.63648863,20103.40256013,-1129.766071500002,2941380.74364419
2025-02-02,28231.54848171,24712.20121618,3519.3472655299993,2944900.09090972
2025-02-03,48899.6027966,47415.9279799,1483.6748166999969,2946383.76572642
2025-02-04,32798.71421062,44625.76102154,-11827.046810920001,2934556.7189155
2025-02-05,37014.85485225,55081.7003371,-18066.845484850004,2916489.87343065
2025-02-06,33577.87421164,32807.79566965,770.0785419900058,2917259.95197264
2025-02-07,30927.04014497,31474.51516271,-547.4750177399983,2916712.4769549
2025-02-08,21286.85359707,22591.80089611,-1304.947299039999,2915407.52965586
2025-02-09,21435.66870902,18793.37397564,2642.2947333800003,2918049.82438924
2025-02-10,36339.25006111,36710.7451461,-371.4950849900051,2917678.32930425
2025-02-11,32360.60156651,30064.90521961,2295.6963469,2919974.02565115
2025-02-12,27472.43340275,26758.9820502,713.4513525500006,2920687.4770037
2025-02-13,30266.10954328,25044.80819322,5221.301350059999,2925908.77835376
